CNc1cc(Nc2cccn(-c3cccnc3)c2=O)nc2c(cnn12)C(=O)N[C@H]1CC[C@@H]1OC
CNc1cc(Nc2cccn(-c3cnc(C)o3)c2=O)nc2c(cnn12)C(=O)N[C@@H]1CC[C@H]1OC
CNc1cc(Nc2cccn([C@@H]3C[C@@H](C3)OC)c2=O)nc2c(cnn12)C(=O)N[C@H]1CC[C@@H]1OC
CNc1cc(Nc2cccn(-c3ccc(F)cn3)c2=O)nc2c(cnn12)C(=O)N[C@@H]1CC[C@H]1OC
CNc1cc(Nc2cccn([C@H]3C[C@@H](C3)OC)c2=O)nc2c(cnn12)C(=O)N[C@H]1CC[C@@H]1OC
CNc1cc2Nc3cc(COC[C@@H](C)NC(=O)c4cnc1n4n2)ccc3OC
CNc1cc(Nc2cccn(-c3ocnc3C)c2=O)nc2c(cnn12)C(=O)N[C@@H]1CC[C@H]1OC
[2H]C([2H])([2H])n1nnc2c3Nc4cc(NC)c5ncc(C(=O)N[C@@H]6CCC[C@H]6OCc(c3)cc12)n5n4
CNc1cc(Nc2cccn(-c3nc(C)co3)c2=O)nc2c(cnn12)C(=O)N[C@H]1CC[C@@H]1OC
CNc1cc(Nc2cccn(C3CCN(CCF)CC3)c2=O)nc2c(cnn12)C(=O)N[C@H]1CC[C@@H]1OC
CNc1cc(Nc2cccn(-c3ncccc3F)c2=O)nc2c(cnn12)C(=O)N[C@@H]1CC[C@H]1OC
CNc1cc(Nc2cccn(-c3ccccn3)c2=O)nc2c(cnn12)C(=O)N[C@@H]1CC[C@H]1OC
CNc1cc(Nc2cccn(-c3ncccc3F)c2=O)nc2c(cnn12)C(=O)N[C@@H]1CC[C@H]1OC
CNc1cc(Nc2cccn([C@@H]3CCCOC3)c2=O)nc2c(cnn12)C(=O)N[C@H]1CC[C@@H]1OC
CNc1cc(Nc2cccn([C@@H]3CC[C@@H](CC3)OC)c2=O)nc2c(cnn12)C(=O)N[C@@H]1CC[C@H]1OC
CNc1cc(Nc2cccn(C3CCOCC3)c2=O)nc2c(cnn12)C(=O)N[C@H]1CC[C@@H]1OC
CNc1cc(Nc2cccn(-c3ccccn3)c2=O)nc2c(cnn12)C(=O)N[C@@H]1CC[C@H]1OC
CNc1cc(Nc2cccn(-c3ccccn3)c2=O)nc2c(cnn12)C(=O)N[C@H]1CC[C@@H]1OC
CNc1cc(Nc2cccn(C(C)C)c2=O)nc2c(cnn12)C(=O)N[C@H]1CC[C@@H]1OC
[2H]C([2H])([2H])NC(=O)c1nnc(Nc2ccc(cn2)N2CC(O)C2)cc1Nc1cccc(-c2ncn(C)n2)c1OC
CNc1cc(Nc2cccn(-c3ncco3)c2=O)nc2c(cnn12)C(=O)N[C@H]1CC[C@@H]1OC
CNC(=O)c1nnc(NC(=O)C2CC2)cc1Nc1cccc(-c2cc(P(C)(C)=O)n(C)n2)c1OC
CNc1cc(Nc2cccn([C@H]3CCCOC3)c2=O)nc2c(cnn12)C(=O)N[C@H]1CC[C@@H]1OC
CNc1cc(Nc2cccn(C3COC3)c2=O)nc2c(cnn12)C(=O)N[C@H]1CC[C@@H]1OC
CNc1cc(Nc2cccn(-c3cncc(F)c3)c2=O)nc2c(cnn12)C(=O)N[C@H]1CC[C@@H]1OC
CNc1cc(Nc2cccn(-c3ncccc3F)c2=O)nc2c(cnn12)C(=O)N[C@H]1CC[C@@H]1O
CNc1cc(Nc2cccn(-c3ncccc3F)c2=O)nc2c(cnn12)C(=O)N[C@H]1CCC1(F)F
CCC(=O)c1cnc(NC(=O)C2CC2)cc1Nc1nccc(-c2cc(P(=O)(C3CC3)C3CC3)n(C)n2)c1OC
[2H]C([2H])([2H])NC(=O)c1nnc(NC(=O)C2CC2)cc1Nc1cccc(-c2ncn(C)n2)c1OC
[2H]C([2H])([2H])NC(=O)c1nnc(NC(=O)C2CC2)cc1Nc1cccc(-c2noc(CN3CCN(CC3)S(C)(=N)=O)n2)c1OC
[2H]C([2H])([2H])NC(=O)c1nnc(NC(=O)C2CC2)cc1Nc1cccc(c1OC)-n1cc2CN(Cc2n1)S(C)(=N)=O
[2H]C([2H])([2H])NC(=O)c1nnc(NC(=O)CC2CC2)cc1Nc1nccc(-c2ncn(C)n2)c1OC
CCC(=O)c1cnc(NC(=O)C2CC2)cc1Nc1nccc(-c2cc(P(=O)(CC)CC)n(C)n2)c1OC
[2H]C([2H])([2H])NC(=O)c2nnc(NC(=O)C1CC1)cc2Nc6cccc(c5cc(P(=O)(C3CC3)C4CC4)n(C)n5)c6OC
CNc1cc(Nc2cccn(-c3cc(C)n(C)n3)c2=O)nn2c(cnc12)C(=O)N[C@@H]1C[C@@H]1F
CCC(=O)c1cnc(NC(=O)C2CC2)cc1Nc1cccc(-c2ncc(P(C)(C)=O)cn2)c1OC
CC(=O)Nc1cc(Nc2cccc(n2)S(C)(=O)=O)c(cn1)-c1ccccn1
[2H]C([2H])([2H])NC(=O)c1nnc(NC(=O)C2CC2)cc1Nc1cccc(C(=O)Nc2ccc(NC[C@H]3COCCO3)cc2)c1OC
COCCOc1cc(Nc2cc(NC(C)=O)ncc2-c2ccccn2)nc(c1)S(C)(=O)=O
CNc1cc(Nc2cccn(-c3ccc(C)nn3)c2=O)nn2c(cnc12)C(=O)N[C@@H]1C[C@@H]1F
CNC(=O)c1nnc(NC(=O)C2CC2)c2[nH]c(cc12)-c1ccc(N)cc1OC
CNc1cc(Nc2cccn(-c3ncccc3F)c2=O)nc2c(cnn12)C(=O)N[C@@H]1CC[C@@H]1O
[2H]C([2H])([2H])NC(=O)c1nnc(NC(=O)C2CC2)cc1Nc1cccc(-c2ncn(C)n2)c1OC
[2H]C([2H])([2H])NC(=O)c1nnc(NC(=O)C2CC2)cc1Nc1cccc(-c2ncn(C)n2)c1OC
[2H]C([2H])([2H])NC(=O)c1cnc(NC(=O)C2CC2)cc1Nc1cccc(-c2ncc(F)cn2)c1OC
[2H]C([2H])([2H])NC(=O)c1nnc(NC(=O)C2CC2)cc1Nc1cccc(-c2ncn(C)n2)c1OC
CNc1cc(Nc2cccn(-c3ncccc3F)c2=O)nc2c(cnn12)C(=O)N[C@H]1C[C@@H]1OC
CNc1cc(Nc2cccn(-c3cccc(F)n3)c2=O)nn2c(cnc12)C(=O)N[C@@H]1C[C@@H]1F
[2H]C([2H])([2H])n1nc(-c2ccnc(Nc3cc(NC(=O)C4CC4)ncc3C(=O)CC)c2OC)cc1P(C)(C)=O
CCC(=O)c1cnc(NC(=O)C2CC2)cc1Nc1cc(F)cc(-c2cc(P(=O)(CC)CC)n(C)n2)c1OC
CNC(=O)c1cnc(NC(=O)C2CC2)c2[nH]c(cc12)-c1c(F)cc(cc1N1CC[C@H](C1)OC)-c1nccn1C
CNC(=O)c1cnc(NC(=O)C2CC2)c2[nH]c(cc12)-c1cccc([C@@H]2C[C@@H](C2)OC)c1F
CNC(=O)c1cnc(NC(=O)C2CC2)c2[nH]c(cc12)-c1ccc(cc1OC)-c1nccs1
CNC(=O)c1cnc(NC(=O)C2CC2)c2[nH]c(cc12)-c1ccc(cc1F)-c1nncn1C
CNC(=O)c1cnc(NC(=O)C2CC2)c2[nH]c(cc12)-c1ccc(cc1F)-n1ncnc1C
CNC(=O)c1cnc(NC(=O)C2CC2)c2[nH]c(cc12)-c1ccc(cc1F)-c1cnccn1
CNC(=O)c1cnc(NC(=O)C2CC2)c2[nH]c(cc12)-c1cccc(-c2cn(C)c(C)n2)c1F
CNC(=O)c1cnc(NC(=O)C2CC2)c2[nH]c(cc12)-c1ccc(cc1F)-c1ncc(C)n1C
CNC(=O)c1cnc(NC(=O)C2CC2)c2[nH]c(cc12)-c1cccc(-c2cn3CCCc3n2)c1F
CNC(=O)c1cnc(NC(=O)C2CC2)c2[nH]c(cc12)-c1cccc(-c2nc(C)n(C)n2)c1F
CNC(=O)c1cnc(NC(=O)C2CC2)c2[nH]c(cc12)-c1ccc(cc1F)-c1nc(C)c(C)n1C
CNC(=O)c1cnc(NC(=O)C2CC2)c2[nH]c(cc12)-c1ccc(cc1F)-c1ncc2CCCCn12
CNC(=O)c1cnc(NC(=O)C2CC2)c2[nH]c(cc12)-c1ccc2nc(C)n(C)c2c1F
CNC(=O)c1cnc(NC(=O)C2CC2)c2[nH]c(cc12)-c1cccc([C@H]2C[C@@H](C2)OC)c1F
